epoch,train_loss,lr
0,8.340349197387695,5.5e-06
epoch,train_loss,lr
1,5.632811903953552,0.0055044
epoch,train_loss,lr
2,4.2320516705513,0.0110033
epoch,train_loss,lr
3,3.9379339814186096,0.0165022
epoch,train_loss,lr
4,3.598706603050232,0.022001100000000003
epoch,train_loss,lr
5,3.49947851896286,0.02565784930203604
epoch,train_loss,lr
6,3.398765206336975,0.02487398367265553
epoch,train_loss,lr
7,3.224396288394928,0.02396824135031417
epoch,train_loss,lr
8,3.31830894947052,0.022950545837434305
epoch,train_loss,lr
9,3.241499185562134,0.021832047219021506
epoch,train_loss,lr
10,3.125653564929962,0.020625000000000004
epoch,train_loss,lr
11,3.071229875087738,0.019342628842292257
epoch,train_loss,lr
12,3.2034597396850586,0.017998983672655528
epoch,train_loss,lr
13,3.1386634707450867,0.01660878574874419
epoch,train_loss,lr
14,2.984749495983124,0.015187266369930237
epoch,train_loss,lr
15,2.9564305543899536,0.013750000000000005
epoch,train_loss,lr
16,2.9177743792533875,0.012312733630069768
epoch,train_loss,lr
17,3.028552830219269,0.010891214251255808
